param1,param2,num,Description,obs_type,value,Id,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266505,A47CO12VBDWVX,CM2126,0,0,5,1275609600,Just like in the supermarket,"I'm sorry all the stores seem to have discontinued this product -- but with Amazon.com, you can buy it over the Internet. Magical!  My product came neatly packed into a large cardboard box."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266504,A1G5OY3OFTF70V,H. Yunck,0,0,5,1276300800,Best Fat Free Hot Chocolate,I was so excited when I found amazon selling the Nestle Hot Chocolate.  We used to purchase it at our local stores but they only carried it seasonally and then this last year they quite carrying it altogether.  It was very disappointing.  It is a far better product than the Swiss Miss Diet Hot Chocolate.  As someone who does Weight Watchers it also works great with my diet as one beverage is no points.  Thank you Amazon for carrying this product and Thank you Nestle for continuing to make it.
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266503,A3503I7GE6D70C,wikki,0,0,5,1297987200,Nestle's Hot Chocolate Disappeared!,I had been purchasing these large cans of Nestle's Hot Chocolate all through last winter and even the summer months at my local grocery store. In the fall they stopped carrying the item.  I checked at several grocery stores with the same results.  I was surprised to see Amazon had the item. I placed my order and it arrived within the week. Very satisfied with the item and the service I received.
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266502,A1Z2VB3WORG5HQ,C. Schamel,0,0,5,1299974400,No longer searching,"I no longer need to search for a canister of Nestles hot cocoa. As the stores that carry it dwindled, I became more and more frustrated. Now, I know where I can find it at the tip of my fingers. I did have to buy 4, but that was no problem, as I share it with family members who were having the same problem."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266501,A1QPCKFHPRO12G,S. Mateo,0,0,5,1300060800,Some low-caloire sin,"Love this stuff.  I use it as ""creamer"" in my coffee to make a low calorie mocha.  My husband likes it with hot milk to make cocoa."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266500,A2GJCPTP2T55DA,mjzd,0,0,5,1300579200,Best hot chocolate ever!,"This is the best hot chocolate ever!  Low calories, fat & carbs.  Mix it with fat free cream and it is truly out of this world!"
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266499,A2DOO47Z4U53F4,Nestle,0,0,5,1301961600,Happy,I am so thankful Amazon was able to get this cocoa for me.  They don't care this Nestle Product in any sotre from Michigan to Florida.<br /><br />I love 3 tablespoons in my coffee every morning.<br /><br />Thanks Nestle
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266498,AFOEP1KG6N32H,susan m brown,0,0,4,1304640000,mixed thoughts,"The last time I bought this product on Amazon I paid more than twice as much as I did this time.I would like to know why the large disparity in price. It is a good product, if we get a steady supply at a good price."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266529,AHNDF9WRNDE9P,Debbie,0,0,5,1251936000,GREAT HOT CHOCOLATE FOR THE DIET CONSCIOUS!,"I love this Nestle hot chocolate but have only been able to find it in the supermarkets for about $3.69 for eight servings.  When I came across these canisters at this great price, I immediately ordered it.<br /><br />It's a satisfying hot chocolate which has only 25 calories and comes out to just pennies a serving.  I highly recommend it."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266528,A8O6O7J62FOVQ,"Pamela Lynn Palmer ""Heart of Fire""",0,0,5,1254355200,Makes great frappacinos!,"Although it might be closer to milk chocolate than dark chocolate flavor, it makes great cheap fraps using two envelopes with a teaspoon of instant coffee and 2 cups of ice water."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266474,AYCDRVXTOWZ23,Maxwell J. Wilcomb,1,1,5,1163030400,Nestle Hot Cocoa Mix,The sugarless mix is very satisfactory and it's fewer calories. Go for it.
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266423,A3PIHY8BD4AF7D,NoseDaddy,0,0,5,1243728000,Great value,"I have been drinking this for years mixed in when I make instant coffee to ameliorate the ""instant"" taste and drink it stand alone lots of times also.  There ARE richer, creamier, better tasting cocoas out there but I like this stuff and you can't beat the price and the convenience of just adding hot water instead of milk. Its outstanding to carry when camping- light weight and pretty secure in its little bags."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266443,A8PZHR49KMCRP,R is for Rose,9,10,5,1155600000,The best hot cocoa I've ever tasted,"This is, quite simply, the best hot cocoa I've ever tasted.  Being a self-admitted chocoholic, I've tasted a LOT of hot cocoa.  I even prefer Nestle's Double Chocolate Meltdown to pricier choices like Godiva or Ghirardelli.  This cocoa is smoother and more chocolaty than anything else I've found out there.  I highly recommend it."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266442,AR3ZPBPBAHSUU,Stay-at-home wannabe,14,15,5,1198972800,jttodd,"Makes a great cup of sugar free-fat free 25 calorie hot cocoa!  It's not quite as ""rich"" a product as some of  the gourmet cocoas, but for those of us on restricted diets, it's a really good product. I like the canister because it's convenient and pretty much spill proof.  I took the little single serving packets on vacation and they just don't travel as well as the canister.  PS Add a dash of cinammon or maybe a little almond flavoring if you feel like having a gourmet cocoa!"
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266441,ALWUWI6PESIXU,E. Davis,11,11,5,1174953600,Doesn't get much better than this,Hands down the best cocoa I've had in a long time.  Kept searching for a decent replacement since my stores stopped carrying this.  The only thing that comes close (haven't done a side-by-side taste test) is Hershey's Dutch Hot Chocolate cocoa mix.
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266440,ACVW32PGY0RH5,Wm Brueggemeyer,18,20,1,1325203200,250% Price increase!,"Six weeks ago I bought this for $19.99, now it is priced at $49.99. What is going on? This is just wrong."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266439,A1XOE26O10IHUT,paula,0,2,1,1301875200,Terrible - Tastes nothing like store bought product,"I had been purchasing this product for several months at our local grocery store.  The product became unavailable and I couldn""t find it anywhere.  Someone mentioned Amazon so I searched and found it at a decent price.  However, after receiving it and having a cup -  it TASTED nothing like the store bought product.  It tastes exactly like milk chocolate not the dark chocolate it is suppose to be.  There is no way this is the same product - whether its an error in packaging or just a different product I'm not sure.  Now I'm stuck with 100 packs of cocoa that I do not want.  Beware !!!"
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266438,A16RSTWU1D2E1V,akiddoutwest,0,2,1,1322265600,Sucralose,"Another non-diet food with artificial sweetener.  I tasted the bitterness of the sucralose, checked the label and sure enough,it was there at the end.  The first ingredient is SUGAR, why ruin it?  Skip this unless you're not on a diet, love sucralose, and not a chocolate lover.  Gross."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266436,A3LHH530B23B4I,MG,1,3,1,1298419200,"Didn't like it, Wrong one","I had bought Nestle Dark Chocolate in a single box at local store and loved it.  Then on Amazon, I saw the 50-count, 2-pack size and the outside of the box in the picture also said ""Dark Chocolate"" so I ordered it.  Much to my surprised, it was awful, and the ingredients were different too.  It showed up as ""Dark Hot"" when I ordered it but I went by the picture online and thought it was just a different name for differentiating it from the regular single boxes of Dark Chocolate.  Nope.  Tasted awful and I ended up embarrassingly giving one box to the needy Food Bin and gave the other opened box to some people at work.  Not the same thing at all even though it says ""Dark Chocolate"" (still does), it is NOT the same as the single box of Dark Chocolate with 8 envelopes sold in pack of 12.  I will not buy the actual one I like at Amazon as the price is about the same as my local store.  But if you like the Dark Chocolate generally sold as 8 packets in a box, be aware it is NOT the same thing as the 50-count box labelled Dark Chocolate on the outside."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266435,A1X3EBEXPHUHFR,Mary M.,0,1,1,1231718400,You have to be kidding me...,"Why the hell would you pay this much when a grocery store is within a few miles from home, costing much less. Someone please explain."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266434,A379TF7EJI1DS6,"mycatsadiva ""mycatsadiva""",0,1,3,1268006400,Packaged goods--not so good.,"I LOVE Nestle Rich Hot Cocoa and I was so excited to find it on Amazon for a reasonable price, but I was really disappointed with the condition of the cans once I got the box they came in opened. Two of the six cans I ordered were crushed on top and one can had a massive gash in it which caused some product to spill out during shipping. This was really disappointing as chocolate isn't cheap. I was also incredibly nervous about using the product not knowing if the gash was man-made or if it was the result of improper handling from the warehouse? Consumers cannot be too careful these days with past cases of product tampering. Overall, I was satisfied with the length of time it took for me to receive the product. I just wish the presentation would have been better. Canned foods should NEVER have holes or gashes in them and crushed cans are usually caused from poor packaging."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266433,ATMZX84O2402O,Sassafras,0,1,5,1288310400,Nestle Chocolate,I love this product! Thanks for the speedy service and extra packaging that keeps it dry even in the rainy Pacific NW.
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266432,A2UG61YSCJT9EM,Karen K. Spaulding,0,1,5,1288569600,"Nestle Hot Cocoa Mix, Fat Free","The box of cocoa came surprisingly fast. That variety of cocoa is not available in our city, so grateful to get it by mail. Most pleased."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266430,AWFUPO7MG0RXZ,John Crow,2,4,1,1258156800,Rich Chocolate Mix,The taste of this product in my opinion is NASTY to say the least.<br /><br />Nestle's should bring back the recently discontinued (Milk Chocolate) flavor 50000 11164<br /><br />Nestle's you BLEW IT by dropping the Milk Chocolate flavor.<br /><br />Not everyone likes coffee or hot chocolate that is so thick or taste like MUD!!!
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266428,AT7AUGAJUM3OS,DesertGardenDiva,4,7,1,1286409600,"Sugar, corn syrup,  AND artificial sweetener?  No thanks!","I bought this 2 pack of Nestle Dark Chocolate cocoa packets for the office.  Unfortunately, even with sugar as ingredient #1 and high fructose corn syrup as ingredient #2, Nestle thought it essential to add sucralose (a sugar substitute, Splenda equivalent) as a final ingredient. That makes for a nasty, saccharin-y, hypersweet and artificial aftertaste.  Nasty.  Guess I will have to go back to Costco for Milk Chocolate Swiss Miss.  Adios, Nestle."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266427,A81HAO8KEKBZH,DeillOptiplex,1,2,5,1293148800,Great tasting drink.,I enjoy this drink every morning before going to work. And my little child loves it so much. This is a rich chocolate drink.
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266525,A1ZL87BI3GD9WB,Dan Musgrave,0,0,5,1259020800,A Great Refreshing Drink,This is a great drink and is a shame it has been discontinued by Nestles.  I have always enjoyed the taste and it is always refreshing to drink.
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266426,AJHQDKGE8CXW1,S. Garrard,0,0,5,1198972800,Winter beverage,I appreciate being able to purchase this item by the case.  It is my favorite Winter beverage.
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266425,A3O4HTMFGLLY8B,Sunshine Girl,0,0,5,1222128000,Hot cocoa in Coffee,We use a tsp. of this in our coffee each morning.  I cannot buy it in the store where I live anymore.  I was so grateful to find in on Amazon and it was so easy to order and have delivered to my front door.  Try it you will like it.
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266424,A2NRCEV8ZJJ1WK,Ann Kirihara,0,0,5,1236124800,One of my favorites,"I buy Nestle's Fat Free Hot Cocoa mix and add some Fat Free Hazelnut Dairy Creamer, and I have a drink that's low in calories and high in taste.  I got tired of having to go to several different stores to find this size and particular brand.  Those little one serving packets are not for me.  So I was very excited to realize this particular size and brand is carried by Amazon."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266422,A2CQZ2SDKQ2GFK,two foots,0,0,5,1244419200,vipsusie,Butterfinger hot chocolate is very good. It taste like a butterfinger candy bar. I like using it with my coffee for special treat. I get the satisfaction of the candy bar with a lot less calories and being warm/hot it is extremely comforting.
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266421,AV5JGP2VYCZXA,"Kriston A. ""day hiker, music lover""",0,0,5,1247788800,Yummy and fun!  A crowd pleaser!,"Whenever I have guests over, I offer them a glass of Butterfinger cocoa.  They love it!  It really is fantastic!  My local grocer is no longer stocking this so I was SO happy to find it on Amazon!  Great deal!"
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266419,AAI8G6LM4CIFP,D. Cepulis,0,0,2,1248480000,Falls short of a dark chocolate experience.,Looks like they didn't really taste test this product.  Nothing in the realm of dark chocolate springs to mind when drinking it.  We were disappointed.
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266418,A3Q57R59YQUC14,S. Stevens,0,0,5,1251417600,THANK YOU,The stores that use to stock this item no longer carry it. I don't know why. Thank you AMAZON. I have been drinking this for years and now I don't have to worry about not finding it. I LOVE IT !!!!
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266527,A3ICXA05108QHJ,Judy Tomlin,0,0,5,1256947200,Hot Cocoa,This is the best fatfree cocoa! I have had the other's and this is the best tasting one out there for the calories! I recommend it to anyone who is on a restricted diet or is just watching calories.
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266446,A1VQBEW0G4IH1J,L. Knights,4,4,5,1194393600,best on the market,"Every morning, I have hot chocolate mixed with instant coffee and some cinnamon. This is a great choice because it is only 25 calories a packet, with 30% of your daily calcium requirement. I tried the similar product by Swiss Miss, but it doesn't dissolve fully like this one does, it leaves big clumps on the side of the cup and sediment on the bottom so I was very happy to go back to this one, even though it's more expensive, because it dissolves very well and has a great taste.<br /><br />It's great that Amazon carries this by the case. It's cheaper than buying it at my local grocery here in California, however, when I lived in New England it was cheaper at the local store. I was thinking the only thing that would make it better would be if they sold it in cannisters so I wouldn't have to deal with all these little packets and boxes, and I just noticed today that Amazon HAS THIS in cannisters now. Woohoo!"
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266420,A1HRC65J5T4HXB,G. OShea,0,0,5,1247961600,creamy and delicious!,Im so happy amazon sells this item it is hard to find in my area my whole family loves the french vanilla flavor gives it a better taste!  Highly recommend!!
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266472,A9GIGJUB98JNR,"Chen Sun ""WebAndNet.com""",1,1,5,1196467200,really good stuff and non-fat too!,"Hard to beat this cocoa.  Taste great, and is non-fat.  Might even be good for you."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266523,A1GTI5MRVP7AE,J. Willis,0,0,4,1259539200,Nestle Hot Cocoa Mix,"I thought that (1)package of cocoa was enough to receive a good chocolate taste, and the marshmallows gave an additional sweetness, for a nice cup of hot cocoa."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266471,A2PHY596EINIKP,"Suki ""online food shopper""",1,1,5,1207526400,"Nestle, fat free hot cocoa mix is delicious","I love this product.  I use it hot or cold (in the blender with ice).  It's a great, low calorie treat and it has calcium."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266470,A19HQFRSRVOB42,Jessica Jagger,1,1,5,1211068800,fat freehot coca mix,"I've been buying Nestle's fat free hot coca for years. When my market no longer carried it, someone suggested I try amazon.  Which I did.  Yours cost half what I'd been paying in the market."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266469,AAI5Y2TW9ECOK,"G. Rector ""gordman""",1,1,5,1223769600,"Great price, great value",Save on money. buy this hot chocolate in bulk. Its sooo good and great anytime.
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266468,A23F97YZ3AEZYH,Cougarmom,1,1,4,1231891200,Nestle's Fat Free for Me,I start each day with a cup of hot chocolate.  I worried that this product was discontinued because I couldn't find it for some time.  But happily it became available again and I ordered enough to last a while.  I like the way it tastes and love the fact that it is like 30 calories per serving.  The low calorie count gives me more reasons to keep using it.
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266467,AG39GZJV0164I,"Linda Inman ""weight watcher""",1,1,5,1233014400,"Love this ""stuff""","The cocoa mix in a CAN is hard to find in a grocery store.  I finally found it on Amazon.  It is FAT FREE, LOW CARBS, ONLY 25 CALORIES AND THE BEST THING OF ALL IS THAT IT IS 99.9% CAFFEINE FREE!!!  I cannot have caffeine due to a heart condidion and it is a wonderful find. I have shared this information with my Weight Watchers Group and everyone is elated to find a treat such as this. MANY, MANY THANKS TO NESTLE!!!!!!<br />If you want to risk a few more calories, use 1/2 water and 1/2 skim milK.  DELICIOUS!!"
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266466,A3VZGOR83EDKVK,Mary Allen,1,1,5,1239753600,Really good stuff.,Fat free version is delicious and low calorie. Wish the fat free did not cost more than the varieties
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266465,A3106ZUNB3WAAR,Moi Je,1,1,5,1252627200,Morning Mocha,Just a little in my coffee in the morning makes a perfect cup.  Who needs Starbucks!
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266462,AXZHXOJGPFCNN,Yona Williams,1,1,5,1266105600,A Real Treat,There is no flavor or sweetness lost in this fat-free hot cocoa mix. There are ONLY 20 calories contained in each packet. The cocoa doesn't have a fake taste or lackluster aftertaste. It's honestly one of the best low-calorie hot cocoa drinks  I've ever had. I have yet to find a hot beverage that tastes this good and is only 20 calories...
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266461,A2CBHCZGUKCC8F,Carlene J. Biery,1,1,4,1271635200,wonderful hot cocoa,"This is a good hot cocoa.  It is really good for someone who is looking for all the taste of hot cocoa but wants to limit their caffeine intake, it is 99% caffeine free.  Also it has some needed vitamins that many woman are looking for at different times in their life."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266459,A2TH3APDPEEJJ5,RBC Ed.D,1,1,5,1279411200,simply wonderful,"At only 20 calories per cup, with its rich, chocolate taste, this is a best buy. Also, zero cholesterol. It can't be beat!"
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266458,A2UM8XCHXJVN8F,Deb,1,1,5,1285804800,"Tastes great, low calorie",It's only 20 calories a serving and it tastes great. I am quite sensitive to the taste of artificial sweetners but I don't pick any of that taste up in this product. They stopped selling it at my local supermarket (Wegmans) so I order it on line now. I drink it almost every night to satisfy my chocolate craving!
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266457,A1PQRBDQG7XEPB,scoby,1,1,5,1332633600,Excellent product; price hike sice last order,"I have placed several orders for Nestles Fat Free  Cocoa & have really enjoyed the product. I was amazed, however, at the extreme price hike since my last order. All previous orders were about $25-26 for 4 canisters. This one was $44 for the identical order. I may find another outlet because of price. Thank you. Glenda Long"
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266437,A1H31XV4OODPAK,Cassandra,1,3,1,1254355200,"Fat free and taste free, sorry to say!",REally wanted to like this but it has no taste.  Now I am stuck with 4 canisters.
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266456,A3KX264X8QS2V3,Steven Braun,1,1,3,1336694400,"Good product, price not so hot","If you cannot find this on the grocery shelf, this is a good source.  At $1.38 per ounce, it's actually pricier than buying a box of 8 packets at my grocery store, where the price is $1.28 per ounce.  Weird."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266455,APDMTWPCRE98U,Susan-4-2nds,1,1,1,1339286400,April 6 2011 was only $18.75.Now is $39.95 for 4 pack!,"I LOVED this product...tasted wonderful. Much better than any other, and only 25 cal. serving. I used in my coffee every morning. But when I went to reorder today, the price for a 4 pak of 7.3oz cannisters is now $39.95 instead of $18.75 when I ordered from Amazon April 6 2011. I'm sorry to lose this treat, but the price rise is a deal killer."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266454,A1UNDA916Y9TKH,"Sheila B. Mackey ""Sheila M.""",2,2,5,1167782400,The Best,"I live in a very small rural area and am not always able to purchase products that I enjoy. When I saw that Amazon had this product to purchase and that it came in a case, I jumped on it. I love the convenience and availability of it. Thank you for having this."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266453,A1ADXPIDP2K1AD,"auroramonroe ""auroramonroe""",2,2,5,1224288000,Yummy!!!,"I have long loved this hot cocoa but each year it gets harder and harder to find. Amazon's price is quite the bargain.<br /><br />Like a review posted upthread, I have tried several different hot cocoas including Ghirardelli and Godiva, both of which are great. However, this cocoa is my fave. I love the Butterfinger flavor and it really does taste like they dropped the candy bar in your mug. Because of Amazon's economical price, I am a little more willing to share this product at work and I must say, everyone has fallen in love with it."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266452,A3EUWUUVB7NLRX,Jeri Lynn Metzger,2,2,4,1234396800,Happy to find it in bulk,"Being a Weight Watchers Lifetime member, Nestle's fat-free hot cocoa is my favorite!  But I could only find it at one grocery store near me, and they weren't even consistent about having it.  I'm so glad Amazon has it, in bulk, and cheaper than my grocery!"
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266451,A1LWCB2EQVPOUT,S. Cain,2,2,5,1234828800,I love it with soy milk,"I use this product mixed with chocolate or vanilla Soy Slender, which also has 30% calcium, 25% D, and 7 g fiber.  Of course I love it as it is, but this combo is my favorite.<br /><br />And I will be happy to answer M ""M"" about why.  This is four (4) canisters so it's not that expensive.  The other reason, besides it is good, is that those grocery stores you speak of don't have it. It has become very hard to find.  I can't find it at all any longer and am very happy to order a supply at Amazon."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266450,A3N15ZEPGVUF24,"Sonya Hamilton ""Cats Rule""",3,3,5,1252713600,Morning Comfort,"My husband and I are not big coffee drinkers. We find in the morning it is much needed, but......ONLY IF......we have this NESTLE FAT FREE cocoa powder mix as the sweetner. We don't use creamer, milk, or sugar, but love this as the sweetner. We are both watching our weight and find this wonderful as it has very few calories, low sugar, and no fat. If you haven't tried it in coffee, you really should. Our local grocery store we shop had not had it for a few weeks. I was almost out, and couldn't find it. I went on line to Amazon, and not only found it, but found it in the canister, and cheaper than buying all the individual packets. We like this better because you can scoop and measure easier. I would highly recommend this product, just save some for me. Can't live without it now! I'm hooked! Hope you enjoy too.<br /><br />Sonya Hamilton"
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266449,AFW4KMLZR6IYY,clucy,3,3,5,1262563200,"Best ""chocolately"" hot chocolate","I agree that this is the best hot chocolate that I've ever had.  Most other flavors and brands are either too watery or not chocolately enough.  Unfortunately, as of Jan. 2010, it looks like Nestle has stopped making this.  It is no longer shown on their website.  I've tried their new ""Dark Chocolate"" flavor and it is too bitter for my taste.  It is NOT a replacement for the Double Chocolate Meltdown.  I encourage everyone to call Nestle and ask them to bring back this flavor!  And if future reviewers care to suggest other similar brands, that would be helpful.  Without the Double Chocolate Meltdown, I may never drink hot chocolate again (and I really need it on cold days; I'm not a coffee drinker)."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266514,AFW4KMLZR6IYY,clucy,0,0,2,1262563200,Disappointing,"I tried this flavor since Nestle appears to have stopped making my favorite, Double Chocolate Meltdown.  This flavor is not as watered down as the Rich flavor, and for that I'm glad.  However, as a dark chocolate lover and someone who enjoys a true, deep chocolate taste, I was disappointed.  This flavor is more bitter than bittersweet.  It did not satisfy my palette, and it's unlikely that I will purchase any more of the current Nestle hot chocolate flavors."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266448,A2O0JY6777FXXU,Michelle,3,3,5,1287446400,"Good, but Amazon has the flavor names wrong","Flavor names vs flavor photos are pretty confusing. I ordered ""Rich Chocolate"" and received ""Rich Milk Chocolate"". Now that I tasted it it's fine and I realize it's very possible that Nestle stopped making Rich Choc and started these Rich Milk / Rich Dark items, but Amazon should really fix the flavor names so that it's clear what you're getting."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266445,A3LOWFPNP6SHOQ,"JJ ""JJ""",4,4,5,1235952000,Low Cal. Best price ounce per $,Yummy! Stores do not sale cans of this product- (just single serve pouches). You get far more product for your $ buying the can.  LOVE this product and only 25 cal.! (tip: I like to add a little zero cal.  sweetener) Drink up baby!!!
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266444,A1G6SB0FDFG9TB,Lesley K,7,8,5,1154217600,Excellent in Coffee,"I have been desperately trying to find something to replace the ""non-dairy"" creamers which I had grown accustomed to in my morning cup of coffee.  I just can't drink coffee without some added sweetening.<br /><br />Then I came across this product!  I can put one tablespoon (and a dash of cinnamon) in my coffee, and I'm good to go.  Easily 60 or more calories less per cup than I was previously drinking."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266479,A21FO8HXJECL08,WILLIAM D. WOOD,0,0,5,1350345600,Sipped By a Blazing Fire..,"Nestle Hot Cocoa Mix has always been a part of my family as a child and into adulthood. This stuff is chocolaty and tastes great when sipped on a cool Winter night with family and friends, next to a blazing fireplace while reminiscing about the years gone by. If only those years could be relived.. there would be time to enjoy more of this memorable drink.<br /><br />Please rate this review if you found it helpful."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266460,A2AV1LZY0VBF8C,Ms Muffet,1,1,4,1277769600,"Good hot cocoa mix, but....","I usually buy Nestle's Hot Cocoa Mix in the Milk Chocolate flavor.<br />This time, I decided to try the Dark Chocolate flavor which we've<br />never had before.  My husband loves dark chocolate in all its forms,<br />but I never really cared for it.  Well, I still don't.  This is a<br />flavorful hot cocoa, but I think it's much sweeter than the Milk<br />Chocolate flavor yet not as chocolate-y; not as creamy.  This flavor<br />is OK and the price was good at Amazon so we'll use it up but I'll<br />go back to the Milk Chocolate flavor the next time I order.<br />By the way, we've tried every popular brand of hot cocoa mix and<br />Nestle's wins, there's no contest.  After all, as they say,<br />""Nestle's makes the very best - chocolate""."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266464,A3M4QZCQV0GOUY,"Barbara L. Lutnick ""Bonnie""",1,1,4,1252713600,hot chocolate mix,"If you are looking to watch the amount of sugar you use, this is a fine product."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266431,A3H0NUX772TWVF,SB,0,1,5,1295740800,Excellent product and service,"The item was received much earlier than was stated on order, came in perfect condition, price was excellent, and product is very good."
regular,discrim,B001M050CU,Nestle Hot Cocoa Mix,median_pt,7.33822,266463,A1VUN4JU731CBH,I. Peters,1,1,4,1255564800,Like it in coffee,"I do not like this for its intended purpose as a hot chocolate drink. To my taste buds, this does not taste rich and chocolate-y despite its name of ""Double Chocolate Meltdown"".<br /><br />But - I add it every day to my morning coffee and for that purpose, it is the best hot chocolate powder around. I've tried many different brands and chocolate flavors but nothing comes close to putting this one in my coffee. It creates the perfect balance between hot chocolate and coffee, and I even make sure to take it with me when going on vacation. Love it for that!"
